Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
3946,2,1,1962,0.927087985703058,1,8,779202.6809723858
1729,3,3,1956,3.915319169492423,1,10,401127.00016884255
3293,1,3,1990,3.0010830851493404,1,2,699156.1343591762
4404,3,1,1995,1.2028841543022126,0,10,906460.5159491816
1468,1,1,1974,1.715661862223493,1,5,296113.74556592107
2790,1,2,1991,4.77613037090101,2,8,625225.2007689576
2597,2,2,1986,2.7295326114863285,1,8,547874.5158032061
3753,5,2,2014,2.5884985725086866,1,4,857441.1182871873
1625,3,2,2007,3.9072237370467846,1,6,412266.5804770658
3249,4,3,1954,2.3052432214716214,1,9,684689.4193641543
4490,4,2,1998,0.9948417265926776,0,10,941363.1302984138
542,4,1,1969,1.5661180353501911,1,2,104186.80477672382
4406,2,2,1977,3.9504674531359942,1,3,927222.38004767
3442,5,3,1957,4.603928882484625,2,3,789087.2895465733
3998,2,1,2004,0.5064502939116369,0,9,814197.2143617647
2758,5,3,1993,2.6818078414662034,2,2,663898.871750693
3592,3,3,1955,3.3416422332683746,2,6,766401.860991342
3401,5,3,2000,1.2027423154440595,1,4,758268.3724721065
4706,3,3,2008,4.413786507988944,0,2,1038852.3691418039
2444,5,2,1971,3.635334500943428,2,7,574442.9464424384
4790,5,2,1973,2.3378968562618017,1,7,1015566.9398611006
4420,4,3,2010,1.0114518607976044,0,9,955503.5828791792
614,5,3,1982,0.8691180118502003,1,2,169887.72659623538
4934,3,2,1950,0.8154940672593988,2,5,956825.2456956516
1999,1,3,1980,1.1068695710171226,2,1,416827.2270370917
4863,5,2,2017,2.0236880941445876,2,10,1056272.2956199038
2224,1,1,1986,2.636397777958869,2,2,465675.02315632184
4127,5,2,1992,1.0261559098642616,2,1,909713.435000704
1114,1,2,1979,1.320316424910916,1,3,227077.12299699668
4269,3,2,1956,0.5052364894759029,1,5,851401.9881622441
1466,4,3,1954,3.4982053766556733,2,1,343678.93524860224
2769,3,1,1972,1.1872957750416906,0,4,561311.566841073
882,2,1,2005,2.3123865132081005,1,1,232974.2658004709
1476,1,1,1982,4.718132025237697,2,10,348462.90233807336
2566,4,3,2018,2.9712944264504846,0,7,627298.8673815663
1436,3,3,1980,4.260173136062957,2,2,384959.42152413283
2408,2,2,1975,1.13498417309608,0,8,476966.9362678016
2926,1,3,1965,4.008388200873749,2,3,633931.0287212916
3793,1,1,1988,4.976078743384193,0,2,804450.0990071343
3097,5,1,1959,4.503094782487215,2,5,697909.6503581115
2792,3,2,2010,0.6839328986853492,0,9,608651.8058705974
3431,3,2,1970,4.321305524757669,2,7,762159.3914733424
3273,5,2,1963,2.347878344095058,2,6,698827.6973214188
1219,2,2,1988,0.959517900270666,1,1,261861.80240656063
2546,1,3,2015,2.616457214956908,2,10,593802.2860958487
1229,2,1,2003,2.9710768143620085,0,6,299858.879275737
1648,1,1,1994,1.1751088075093126,2,2,349948.9981910248
3766,5,3,1963,1.2186894296397521,1,8,807562.6347653288
4182,1,2,1959,4.899560396918309,2,7,870853.2675963693
4289,5,3,2011,4.450778062628036,1,7,997119.98811908
2774,1,2,1978,4.880610034226327,2,3,630850.2603550842
984,2,1,2009,4.146923160791682,1,9,281264.0060239402
619,5,1,2020,2.852420637028414,2,5,224507.20014868543
1887,4,2,2015,2.921098834110538,0,5,468505.03931700817
3644,1,1,1959,2.7054593689929347,2,6,732272.3932424398
1316,4,2,1994,4.4944624780802425,0,7,343149.76761284645
3353,4,2,1976,1.9571880870609413,0,2,701368.1143168806
2968,5,1,2012,3.5772036235407643,0,3,679889.8215165226
2815,1,3,2000,2.8300467671625626,0,2,619608.5822620712
906,3,3,1989,2.599872637788887,2,9,261100.42981952502
1521,2,3,2013,2.5087410061843767,0,5,377511.26849809097
2390,4,2,1974,4.069014695103613,1,4,554102.4428685455
2881,5,3,1991,4.085654534061144,2,4,681036.6572103266
974,4,1,1970,4.19564502449979,0,7,244120.6340431209
1824,1,2,1982,3.588848967304086,1,4,409814.8975188234
2413,5,3,2011,1.7709226985420365,1,4,576725.4409346737
4104,5,3,1969,2.7507155282714493,0,3,868064.6895021053
4650,3,3,1955,3.531657800939704,2,10,988234.6180212416
4367,5,1,1967,1.113755178392863,1,10,895034.6895013931
4861,1,1,2000,1.3002617112224937,1,10,988404.3385056782
2963,4,2,1996,1.4967416540434382,0,4,642637.2084498924
3968,2,3,2001,0.6147112506339535,2,6,847208.9794216981
1618,3,1,1959,1.9036035749151736,1,4,340874.6232811248
1423,2,1,1954,3.856146098342697,0,4,307945.04992776405
3401,5,3,2008,4.501515209382021,1,9,809302.6648937499
4557,5,3,1958,0.5923436662819634,0,10,935973.5562996916
626,4,1,1984,4.539383119968446,1,4,202584.89833179113
3890,3,3,1982,1.0825839346789383,2,8,813723.9589729646
4462,4,3,2005,4.460255030003377,1,10,1000509.9252019189
2704,2,1,1963,2.663657551835447,2,4,562097.7529492154
1975,3,1,1991,2.890186546858489,2,5,452060.9158080315
4697,1,2,2008,3.7973309645110658,2,8,1015102.6789434286
655,2,3,1974,4.165604267012009,2,7,219994.24698733722
4824,1,1,1961,0.7784856575621386,0,1,924012.9418488424
554,3,2,1954,1.5464359922938475,2,6,120795.5523667112
1364,5,1,1971,1.755579576944149,0,1,313135.40463746374
2204,3,1,1968,3.862355544975512,1,9,486774.1183877987
2055,1,3,2011,1.8635787814191351,0,3,460741.2339285246
1375,1,2,2001,1.7409767643590952,2,10,290153.9390109994
1842,2,3,2018,2.1876858252270583,0,9,445414.50456513977
3794,4,2,1959,0.6905869289953526,2,7,772015.1123544908
4962,5,3,2017,1.1998244655735169,0,10,1080930.8651802104
1419,1,2,1990,1.2653668097029867,1,1,290455.0984403976
1059,4,3,1957,4.180353375447632,0,2,263760.9441483153
3956,4,3,1964,3.250235132562339,0,2,831582.1336267998
4222,4,1,1955,4.81937376459051,1,8,888437.9285103709
566,1,3,2010,1.087255688527329,0,1,158454.83915736206
1949,3,1,2018,2.280202136851317,1,6,451538.33942923596
3691,1,2,1955,4.696450652086029,0,10,758140.6272517709
2393,5,3,1995,4.607056188103427,0,10,599754.2054304068
553,3,2,1982,2.009814557356943,1,4,151076.0623556928
4154,5,2,2006,1.9585457254954384,0,5,893728.178081007
3691,4,1,1983,1.0392460101787018,2,2,768734.7914856517
1255,3,2,1961,2.2245635498411236,1,9,287755.38823226694
2267,1,1,2003,3.2800641899409495,2,4,529081.083594986
3202,4,1,2008,3.567643227120717,2,3,730550.6237652517
2096,4,3,2002,2.902152714162552,0,10,514281.4234649188
1304,4,3,1964,1.2760433890180738,1,8,306753.1144206608
2676,5,1,1950,0.8747189658863331,2,9,535696.5880581625
1189,2,2,1995,4.136951514426064,0,5,293501.46736504283
4631,3,2,1952,3.039652278133139,0,2,946457.7004793887
3395,1,3,2020,1.2962883618493417,0,5,744155.4340698352
2681,3,2,2016,1.1916476768976167,0,9,591798.3071448891
4644,3,2,2000,4.234404749651132,2,6,1039712.0888992719
2962,1,3,2010,1.9849811162485735,2,8,647931.7964282723
3748,3,2,2003,3.721434876192689,1,4,839200.7442664383
3818,1,3,2004,4.903683502608424,1,8,872917.7633921183
4500,4,1,1996,1.8227709545760389,0,1,940080.4444014952
1732,2,3,2021,4.026233519599547,0,9,447863.01156583306
787,3,2,1983,2.8479039690745163,0,10,206655.97665882038
1167,1,1,1967,0.9443174309719964,2,10,219652.59801356145
742,1,3,2014,0.9948018279298096,0,10,193846.5849284616
2487,5,2,2012,1.9407753077961107,0,3,578353.2070688272
2436,1,1,1972,1.7750171267388966,2,8,494301.6819135844
3670,4,1,1995,4.247743558410841,2,10,838774.4840391098
616,4,1,1987,3.07559530412431,0,1,205255.03997887362
1610,5,1,1950,2.4787788694859065,0,3,344499.1272070217
3916,4,1,1953,1.0358195033053361,2,10,803717.2679439415
3390,2,2,1960,2.296126888827216,2,1,685993.9638929868
3931,4,2,1971,1.1204519865437639,0,3,807054.6694247184
862,1,2,2002,2.958658209617618,2,10,232221.83420506644
3746,2,2,1994,1.3037963316332086,1,10,787941.3777034899
1633,2,2,1967,4.753119357961328,1,9,367556.7044721853
1280,3,1,1953,4.185335156123643,2,3,287070.19797400443
4999,2,3,1980,1.0495067961469728,2,9,1024275.5371981076
3622,3,3,2018,0.9489520517996302,1,10,800375.9372447324
3159,2,2,1963,3.812656872507128,2,5,680688.3360668853
3027,1,1,1983,3.698722640456925,0,1,642485.4571777108
3638,4,1,1981,4.36877120029034,2,10,824370.312650396
1565,4,3,2017,3.2977697688899683,0,7,403116.7502772802
2072,2,3,2015,3.470847250291592,2,9,515635.74921184074
1741,5,3,1987,3.6830523163597526,1,6,443761.60810478736
4331,5,1,1966,2.965554306441991,0,2,922727.9181493422
4142,1,2,1950,0.821424410298211,0,5,804985.6256409998
3118,5,3,1978,3.0695888790693666,0,2,703709.1466205661
2262,1,2,1968,1.2288887820920764,0,1,424858.57951872196
4481,2,2,2003,3.9810744577882415,2,7,996696.835850388
2696,2,2,2009,4.925154021642253,0,4,638220.0881826454
1231,5,2,1960,4.311349437684349,1,10,315088.34446916514
1806,1,2,2001,2.576853174148731,0,2,420203.4615575062
1606,1,2,1987,1.723705525443388,1,5,346618.8110761041
3584,1,2,1993,4.335370368387277,1,8,795512.6237419657
4926,2,2,2003,1.3626060860898022,1,8,1023173.2147278808
2312,5,3,2007,1.6933425789703005,0,3,553601.2900037966
2160,1,3,1966,2.289581267362717,2,3,448252.25453225826
2743,4,2,1981,2.2014534640435284,1,5,606157.4972713309
3766,4,3,1984,3.413996499440401,2,9,830107.7268921749
2420,5,3,1973,2.8837128474876543,2,10,560889.7929688855
2354,1,1,2021,3.66378591936882,1,4,533017.4043687759
2887,1,2,1975,4.127665838148689,1,6,637989.4633724942
3915,3,1,2010,1.1289963467216433,1,1,821629.3818739074
2910,1,2,2003,1.7925990583018798,0,7,617907.8692167861
4706,1,1,1999,3.2399878240367173,2,10,998431.0164051823
2135,3,3,1996,4.035393965881072,1,5,533039.4327952061
1433,2,2,1971,4.064228557026311,1,5,314215.2771930822
1970,4,2,1952,4.413227371136498,2,8,453359.87163545546
3126,2,1,2014,3.211114238165548,0,1,708104.0557380343
518,5,2,2011,1.8299444502018545,0,2,195158.4704799127
3159,4,2,2010,2.8264936244567798,2,5,714680.7947562331
4671,3,1,1958,3.839318859648112,2,4,978232.1237412179
1978,1,1,2008,1.9955325200683125,1,6,429204.6950768986
4190,4,3,2018,1.4010077318328797,0,1,896119.0164609463
3003,3,2,1994,1.227683057609103,1,3,647891.319812894
1326,1,1,1952,1.5777848481813717,2,6,246434.40290220993
4219,5,3,1979,4.169625067540288,2,4,942071.037205475
2636,4,1,2022,3.956024458909444,1,8,645781.7324767867
4129,3,3,2006,3.7698666272323145,1,9,922272.385189666
4899,5,3,1985,3.330757285348216,2,9,1073497.070808457
4340,5,3,1962,1.881070309375565,0,10,903251.9405609448
705,5,3,1965,1.5398493017995794,0,10,191080.1721013078
4758,1,2,1983,2.839003188520896,0,4,980103.3975313937
4985,1,1,1974,4.072978898911772,0,8,1014493.7514254468
4399,3,1,1969,0.8154933767277883,0,2,869045.7992769681
4279,5,3,1964,4.996502204107545,2,9,952525.4831312855
4134,5,3,1973,3.4448743573340543,2,6,902979.4774577714
1340,1,2,2002,4.345272915431902,2,7,340031.4475983011
3862,3,1,1998,3.6158538152315343,0,3,834141.992776519
4637,1,1,2022,3.5392456591050347,0,6,989946.1520551773
2138,5,2,2020,3.956366331695917,1,9,545348.1926532411
4951,1,1,1973,2.211548770622926,2,1,1008841.6828635894
4393,3,3,1950,4.543624311834896,1,8,940968.7434716407
2688,2,1,1958,4.2469317601368815,0,3,556999.7486806683
1867,4,3,2021,2.811160743661807,2,8,475267.48407553276
3520,5,1,1959,2.08154646178573,2,6,743813.906790161
3655,2,1,1950,3.3358389760453937,1,6,741638.2264817207
4564,2,2,1990,4.084288338756688,1,4,991703.3944221088
4368,1,1,1989,4.669214973652844,2,9,915756.3630117102
2481,4,2,1978,0.9377661575608798,2,10,520294.27945553407
4903,2,1,1983,3.267127590872267,1,7,1026051.5203896711
1226,4,1,1993,1.1315388772312063,0,8,286973.03815413645
3467,5,3,1953,3.891803316926021,1,4,760678.6016673865
2292,1,3,1950,4.895574677724138,2,6,483905.9983899615
3065,1,3,1952,2.329857750303736,1,6,621505.3002023605
999,2,3,1977,1.241981494543123,0,6,226125.4126756759
3469,1,2,1964,2.198512786234884,1,3,682937.7080287961
2182,4,2,1963,4.61813556314744,1,10,492851.9657556015
4533,3,2,1958,3.3401160329350934,0,10,946043.6259455091
2064,5,1,1981,2.7070714220415666,0,9,458863.1674433198
4777,2,1,2019,1.8135661579534172,2,9,1012795.5631199613
3113,2,1,1991,2.3180298038609113,2,8,651996.6333852062
525,4,1,1954,3.4081742508450623,0,1,124041.33615242047
1313,3,1,2007,3.490146333078762,0,9,324911.9516742581
864,2,3,2000,4.848403361987685,2,4,269388.1612709811
4365,1,3,1954,4.7653343288232515,1,8,932222.3862178931
2606,1,2,1957,2.2582807529436004,0,3,520946.8006178654
3341,4,1,1964,2.9789266048128105,0,1,696674.0171835474
2531,5,1,1991,1.529669641995365,2,5,562847.3474665954
1756,5,3,1998,1.5097025026858346,1,3,422125.7544564086
516,2,1,2015,0.8510841455033145,1,10,126717.78991547108
4064,1,3,1989,0.6356470765898374,1,2,824630.5893984836
3679,2,2,1958,3.989649843526753,0,5,771074.7890957406
4077,2,1,1989,4.687891143583819,2,6,886451.6346786668
2368,1,2,2002,0.7019855847352541,1,1,486071.5914109528
2005,3,1,2004,3.1515484542351517,1,6,475802.77403752925
4435,3,2,1980,4.31047661715893,2,9,976787.4192310267
2356,3,1,1999,4.786708377844229,1,5,548916.1096757951
1115,3,3,1993,1.905225890610538,2,7,279217.0307538305
504,4,3,2011,3.1129061016197768,1,7,208899.79883206173
3230,4,1,1963,4.462387365437731,1,5,705592.1537291217
1488,5,3,1981,1.1243263419938514,0,6,355507.9639678324
1399,3,1,2009,1.6870298542556705,2,10,341128.89486751537
1420,4,3,1998,4.728041164556057,0,6,397352.60703167616
1775,5,3,1968,4.357389142510494,1,3,452304.37587958534
1681,4,3,2007,1.7428383046650153,0,10,415606.3768712567
4311,3,1,1971,1.592732948870033,0,7,878987.5022704868
3624,1,2,1955,3.137026788655788,0,3,736097.3902928381
2527,2,1,1998,3.548630366705628,0,6,551967.8882668803
2453,2,1,2015,4.553576151182912,2,6,578228.825423558
4039,4,2,2017,1.2129221723278074,2,8,884194.2411767283
2991,4,1,1963,0.835808546385963,0,5,599238.6510287256
3158,3,2,1966,1.0089370764331602,1,4,650615.0701056012
3949,1,1,2008,4.0314635682124464,0,5,833283.0644545743
1159,2,2,1992,0.5676020340704357,2,10,267256.59306265274
1516,4,2,2008,4.009645924411079,0,10,410558.41250499606
741,3,1,1970,2.0083704582742192,2,3,184958.4483195927
2458,2,1,1989,2.1221902475425267,2,8,509205.7519514278
4068,2,2,2003,2.790987495761461,0,1,874239.8019375725
1842,2,3,1960,1.052906595248307,2,3,378722.56693115603
4181,5,3,2010,4.586334811383159,1,3,983957.6853947305
1355,5,1,2011,3.96294595706862,1,8,377654.4885483453
3339,2,3,1961,3.1501988372550387,0,5,722543.0796460027
4072,4,3,2005,3.790553652187578,1,2,923597.1725084294
4356,1,2,1985,1.6282938988041111,2,3,899713.5991440833
590,1,1,2006,3.206705610483696,1,6,173854.16415687487
4758,2,1,1997,1.115104616230161,1,10,959598.993913536
715,4,1,2007,4.347549540516791,2,4,235531.5249335594
2622,5,1,1984,2.3013990465400083,1,1,581464.3407973775
4127,2,3,1959,1.5399341520949037,2,7,828195.8001620327
2436,2,2,1964,1.5937584827211855,2,10,492818.4902491992
2346,1,2,1954,1.9759170133652564,0,7,446024.5196904966
2214,5,1,1983,1.6506564825435586,2,3,489835.9194677738
516,2,2,1962,2.4611577849911934,2,7,117680.67858025231
1887,1,1,2007,2.956129185285125,0,3,420395.460958818
2612,5,3,1972,4.093159255046346,0,2,606185.4274488471
3366,4,2,1959,2.1195432940726517,1,9,713444.1112123867
2753,5,3,2014,2.8805960325178583,2,7,666379.4329374827
4172,1,2,1961,1.5842841918662427,0,5,822104.7896326075
1491,2,3,1991,1.3966067948374132,2,10,346010.94983818056
3332,2,2,2014,3.197577541039956,1,3,743545.1926591524
1498,5,2,1959,1.7054344223360118,2,9,331371.7540330804
4420,3,3,1963,1.2585185242529981,1,5,900966.0394344128
3660,5,3,1980,2.6884410226206192,2,8,801468.1113285407
1418,4,3,1969,2.8859989396618673,2,6,354029.9824117258
1106,1,3,1979,1.0757161603030243,0,9,219426.92448759967
4766,4,1,2016,0.676840249529616,1,6,1003811.4880443909
4725,3,1,1956,1.5729066522291,1,3,954474.1131818313
3006,3,1,1966,3.6110585359739167,2,9,655285.8593465888
974,4,1,2006,4.51040032878621,2,1,280961.6803897855
4994,5,2,1995,1.8853848096507977,1,8,1068551.627453677
4552,2,1,1966,1.2329250267395655,0,8,905057.0072818713
2491,4,3,2012,1.6814106297316582,1,9,592645.0388645333
4743,4,2,2021,1.8045297142311705,2,6,1042730.1679009624
3145,3,1,2014,0.5265362301655404,2,6,688342.9137176526
2500,4,2,2018,4.446144531096371,0,5,630294.6893960993
3204,3,2,1988,1.6324376702373764,0,10,676531.1111694268
4987,4,3,1978,2.3222861861441015,1,9,1037128.27087073
1911,1,2,1958,2.6596255923390753,1,7,403571.0269838101
1134,3,1,1991,1.5563191154589289,0,8,257422.20965168995
3888,4,2,1963,3.8713483356596727,1,4,826332.2972612721
1158,3,3,1992,2.781468366735128,0,10,299308.14333403093
1456,1,1,1983,2.541105499652754,0,6,297387.92248393584
3095,4,2,1966,2.90915573531743,0,4,670894.0581247887
2646,1,3,1998,1.6153825844988663,1,1,583696.4707193859
1791,3,2,2015,0.6849469190885816,1,10,400416.42573582445
2077,3,1,1999,3.6951601307099065,2,6,497780.05536990636
4606,4,2,1990,0.6252975840983603,2,8,974421.4462019108
1997,3,2,2011,4.338272994527998,2,3,493808.91822217463
4608,3,1,1972,3.121777631580139,2,6,979795.741602302
1780,4,3,2018,4.3342325773025365,1,5,506288.8540721646
2264,3,1,2015,4.541305357279771,2,3,562468.8738634898
3193,2,1,1969,2.879259885942961,1,2,639073.1842415399
3622,1,3,1966,2.497567245439602,0,7,734501.9542665192
966,1,2,1977,2.73066687604351,1,8,229698.9186636115
3175,1,2,1966,1.2333751946569684,2,5,610486.2469764639
3493,1,1,2011,1.1401485789956691,2,9,724420.5096752369
3944,5,3,1990,2.475930043628728,2,8,879796.9835223783
841,5,3,1984,1.1210696915902327,2,7,238047.5927999937
1418,2,3,1959,0.9622551815908342,0,3,276119.9743666354
1382,5,2,2018,4.996607413478116,0,5,409813.5049067282
3842,3,3,1968,4.455270061679279,2,7,856612.2230324314
4565,2,1,1976,2.7157780646623366,2,4,939838.5952311963
3854,2,1,1974,3.2734152150480336,1,8,811129.4971755756
4461,1,2,2022,1.9065141656161813,1,4,940989.7166657208
4996,1,3,1954,1.859795291356959,1,3,1002977.2315369146
4759,2,3,1988,0.8819453516726476,1,10,965377.121943438
1707,1,2,1961,3.4472665044416484,2,10,363746.15104882326
2067,1,1,1987,3.2425088322905244,0,4,432407.1694336947
1955,5,3,2010,1.653091831653115,1,2,470368.3160574906
1095,5,1,2015,1.4713605534434557,1,1,273836.3131223229
2703,5,3,1987,4.110812517748942,2,6,648907.5081917649
2650,1,2,2017,2.137109487945507,1,6,588392.4233908973
2271,1,2,1991,0.8973436554845207,1,3,466534.9453951159
4053,3,2,1987,4.189069148767514,0,2,898869.7693987287
4945,5,2,2014,1.2341294430254732,2,1,1084395.5993659392
1503,2,3,2007,1.954891064798962,1,5,365067.36237417423
2215,3,3,2021,2.7716091494332686,0,4,521745.6143585857
3947,5,1,1990,2.6868634135871403,0,4,855251.3255884298
1881,1,2,2020,4.8444979409480755,2,3,477645.7532407545
1115,3,2,2012,1.9897415533340648,2,10,319467.3529262784
4176,5,3,1990,4.7844569106969,0,2,942285.5751186399
2698,3,1,1997,3.069916740438143,0,10,602128.846749066
2144,2,3,1995,4.650123655626689,2,9,518594.5905595852
3332,4,2,1951,1.3753848870502394,1,7,659293.3157360093
3540,5,1,1990,1.7401817064679206,0,3,755116.7468634306
2737,1,2,1961,2.5124753295209814,1,2,561790.9496954046
4165,5,1,1994,0.5532477614589746,1,8,892650.7275654869
2347,3,2,1961,2.316596798554987,0,8,480626.5458311931
4990,1,3,1965,4.23231959729978,2,7,1056073.6441490941
4022,5,3,1967,2.6072191861902168,1,3,875663.5566805501
3227,3,2,1988,4.244167142043999,0,7,697517.1178403471
2271,2,3,2016,1.4784033701039592,0,7,491332.95660470426
3772,2,1,1999,4.93476031236576,1,10,835808.7487071239
1425,4,2,1958,1.3664815490961475,2,6,299034.19391438615
4996,1,3,2014,4.252063779134723,1,1,1102533.6490590929
1516,2,3,2017,4.290464771374703,2,7,397346.1108776756
4481,3,3,1954,4.83657472517226,1,2,959453.2776557349
2579,1,2,2016,1.9809399153834597,0,8,553796.4662461216
2782,1,1,1954,4.054894610278102,1,9,565013.8030501707
2604,4,2,2018,2.876665463579138,2,10,623019.2510595322
2737,2,3,1997,4.197415698327971,0,3,637736.0103999889
4615,2,3,2000,0.8723240813788564,2,2,968495.3706734941
3656,1,1,1964,1.8799174464287804,1,1,733696.2325366345
4234,2,3,1973,3.9691204071594046,0,5,892467.9407953871
1857,5,2,1990,3.7751828292983207,2,7,478075.36515978724
4703,1,1,1966,2.52885507177924,2,2,932484.4530539886
4052,5,3,2005,2.7221262228056426,1,5,916681.6440234315
2566,5,1,1964,2.4129626032785274,0,3,554265.3370030569
2552,3,1,2011,1.7246975679332048,1,3,561394.2478601257
2060,3,3,1962,4.315719909913828,2,8,490907.51149431086
1424,5,2,2005,2.1638654287818766,0,7,355535.4541620785
2901,2,3,2020,3.647286983596053,0,4,672536.6761335095
4201,3,1,1996,2.660213197895385,0,8,876992.62965777
4400,1,1,1968,4.049192852661303,0,8,902635.5836944996
4805,5,2,1958,1.864456116003066,2,1,1011858.8908495216
4505,5,2,1965,4.947062134346742,1,3,978337.8803544634
3703,3,2,1969,4.379819237958329,2,6,808111.3885129547
1887,4,1,1973,1.8271916949254448,2,2,413057.71730196604
4952,4,3,1995,4.725027320185737,2,9,1099211.6405116057
3291,2,1,1980,4.841869634458566,1,7,730483.6208267253
1114,4,1,1976,2.647299241000413,2,1,281349.9602864861
3152,5,1,2012,1.6780166721143945,1,7,709574.8232827501
4111,4,2,2007,1.0353904674472336,1,3,875322.4884670553
4084,3,3,1958,3.1163769751190924,2,8,858011.5135429478
1537,1,3,2005,4.904002341379546,1,9,408010.15523761645
3961,5,2,2000,0.815015804598796,2,3,866877.3524150968
2387,1,2,1991,1.9246404195889304,2,1,508927.8041870647
1666,3,3,2009,2.653232523151829,2,10,412045.7826588494
4102,1,3,1997,1.3178641221009213,0,3,853541.1252872692
3233,1,2,1994,3.2444191321536007,1,2,714304.2109500512
3140,5,3,1990,1.3374052771732718,1,4,683901.6321637123
4650,1,3,2018,4.148024255430851,0,5,1016085.0912601062
1528,5,1,2007,2.3726291675381934,1,8,394202.24048109876
1564,3,2,2005,2.6430011399265574,1,10,392585.5442056388
3428,2,3,1972,1.1346620492084096,1,6,703474.1917509796
2661,1,1,1971,0.7502293138405569,1,4,501109.08188563783
3029,3,3,1957,4.277621940453946,0,8,650411.4460572884
1199,2,2,1987,3.8803630530079145,1,9,279837.91180727794
3617,2,3,2002,2.1180938056216223,0,10,784736.7507822289
2639,5,1,1995,3.8757484236940583,0,7,621055.7174284025
1935,1,1,2001,1.9065638008533072,1,8,417153.3825553926
2173,3,1,1974,1.2583457423711515,2,10,455566.95047965477
4483,3,2,1961,4.693474768263917,2,5,943682.3784079226
3768,4,1,2003,0.7780295490294655,1,7,791738.7061931611
2278,4,1,2002,2.0423031231369073,2,8,526747.709177985
4933,5,2,1954,3.5618973189154164,2,5,1045090.9438243075
3876,2,2,1994,1.4805891871340606,0,9,795928.1818267058
1523,2,2,1961,2.2682522253494923,2,6,321727.48222420836
4925,5,3,1994,0.566743291045614,0,10,1067864.4692039846
1303,3,1,2018,1.4495595304431224,2,5,347642.9451933397
3898,4,2,1959,2.8781075277854353,0,7,805798.4564118836
1904,5,3,1952,0.5633657847719533,2,6,400564.59552412305
3371,3,2,2006,3.545452722607688,2,1,771190.3183131389
664,4,2,1984,1.1534525902160175,2,8,186803.58791981463
864,5,3,2012,1.0958207607340458,0,7,250123.469112831
3083,3,2,1978,1.03476825005221,1,4,648566.8884938316
555,2,1,1962,1.5525361916249156,0,2,111626.85342361582
4309,2,1,1963,1.3781492143109892,1,5,835507.3515226606
2354,1,1,1966,0.6081696349988399,2,2,449977.61892537953
2017,3,3,1964,1.3254233702560536,2,7,420740.2270534075
2186,4,2,1978,0.5391776617814461,0,6,441315.08847493527
742,5,2,1967,3.2858985437321047,2,5,210588.53122455356
3057,2,1,2013,0.5038578080969722,2,5,649943.6304780206
1827,2,3,2008,3.362193524470698,0,9,446353.3379004055
885,3,2,1960,1.797132097253158,0,6,194353.7361399757
3822,5,1,1988,3.21243193477477,0,6,815011.5863156649
2876,3,2,2011,4.223104496717655,1,10,663568.5126665218
4620,1,2,1958,4.752089090374612,2,4,968614.7337754923
3283,3,3,2006,4.538689340034128,0,9,756789.7095642267
2630,2,2,1990,4.313040465957661,2,4,608087.3507708599
2503,5,1,2014,4.025400357074475,2,3,601246.5110471728
4544,4,2,2007,4.1467315727778535,0,3,1012532.9102689461
3373,4,2,1995,4.104443339147944,2,9,775714.0779412002
1708,2,1,1997,4.620276914332547,0,4,407088.99462339666
2538,3,3,1970,3.2028289944441406,0,9,555579.207983265
2216,4,1,1959,2.1339649427429803,2,10,470377.3952737892
2366,4,3,1993,4.358473513114271,2,8,585802.5297195002
2023,3,1,2018,1.1293452613301802,1,2,472787.85117115744
4016,1,2,2010,1.507020962523849,2,9,835338.5843200015
1995,4,1,2000,4.209471013456712,2,3,492018.32279508375
1262,2,1,2018,3.0709329610375726,2,1,322620.414020988
2734,1,2,1952,4.466623837200427,1,2,573582.745976952
3167,2,3,1985,3.1854946816892493,1,2,691550.9501035103
898,1,1,1967,2.0187751030136263,2,5,194368.52042861367
4608,4,1,1999,3.495409682650138,0,10,989213.2006108117
693,3,3,2019,2.467651276411747,0,5,225120.40158194618
3859,4,3,1993,3.5659323682086352,2,5,890290.4990460802
2658,2,2,1996,3.96124376955494,2,8,603665.3277462502
3994,4,1,1972,4.4294524686204335,2,6,876270.0050989621
3604,4,1,1964,2.3430690581214115,1,8,737570.1873554486
1240,1,1,1957,4.660224613386314,2,3,283931.05004830053
1304,5,1,2010,1.8180984449213269,0,2,333598.0444065892
3177,1,2,1970,2.74834403487384,2,9,645347.1530324824
1402,4,3,1963,2.302495690918245,1,1,310099.3920456847
3559,1,1,1956,4.260086103096928,2,2,744384.9111841085
4175,3,2,1959,4.574937475178883,0,9,876978.4422290248
4630,5,1,2008,1.6657436712340203,2,2,998666.4618331193
4310,2,1,2012,4.751315556277668,0,2,955514.1978383948
2071,4,1,1972,1.3181997259170406,0,1,424905.60690260876
4997,4,1,2003,4.16871991162769,2,9,1093424.7208287425
749,3,3,1991,2.106637443430601,0,10,215277.24933662126
4396,1,1,2003,3.2609790965109187,0,4,928778.34408131
1569,2,1,1992,2.9174156896598737,0,3,344912.4759828748
1110,4,1,1992,3.8819583834714786,0,7,297172.32560141536
4636,4,2,1985,1.3585170654120362,0,6,954764.4597728609
3583,2,2,1996,2.2728257390319135,0,6,759936.3087805057
3778,1,3,1986,4.520104585968429,0,6,834473.969358821
3419,1,3,1990,1.9966823797818531,1,9,710449.1030045933
